config,level,round,order_index,batch_id,source_records,elapsed_ms_per_batch,compute_sum_ms_per_batch,cpu_sum_ms_per_batch,other_overhead_ms_per_batch,elapsed_ms_per_record,compute_sum_ms_per_record,other_overhead_ms_per_record,compute_A_ms_per_batch,compute_A_ms_per_record,cpu_A_ms_per_batch,compute_B_ms_per_batch,compute_B_ms_per_record,cpu_B_ms_per_batch,compute_C_ms_per_batch,compute_C_ms_per_record,cpu_C_ms_per_batch
U,1,1,0,95,4,172.694008,0.0,0.0,172.694008,43.173502,0.0,43.173502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,96,4,152.101416,0.0,0.0,152.101416,38.025354,0.0,38.025354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,97,4,127.280958,0.0,0.0,127.280958,31.8202395,0.0,31.8202395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,98,4,161.677491,0.0,0.0,161.677491,40.41937275,0.0,40.41937275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,99,4,142.411113,0.0,0.0,142.411113,35.60277825,0.0,35.60277825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,100,4,132.353769,0.0,0.0,132.353769,33.08844225,0.0,33.08844225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,101,4,146.164539,0.0,0.0,146.164539,36.54113475,0.0,36.54113475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,102,4,142.809838,0.0,0.0,142.809838,35.7024595,0.0,35.7024595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,103,4,136.90861,0.0,0.0,136.90861,34.2271525,0.0,34.2271525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,104,4,123.783165,0.0,0.0,123.783165,30.94579125,0.0,30.94579125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,105,4,186.241863,0.0,0.0,186.241863,46.56046575,0.0,46.56046575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,106,4,137.811595,0.0,0.0,137.811595,34.45289875,0.0,34.45289875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,107,4,128.348751,0.0,0.0,128.348751,32.08718775,0.0,32.08718775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,108,4,175.926771,0.0,0.0,175.926771,43.98169275,0.0,43.98169275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,109,4,149.42653,0.0,0.0,149.42653,37.3566325,0.0,37.3566325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,110,4,131.824115,0.0,0.0,131.824115,32.95602875,0.0,32.95602875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,111,4,165.138777,0.0,0.0,165.138777,41.28469425,0.0,41.28469425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
