config,level,round,order_index,batch_id,source_records,elapsed_ms_per_batch,compute_sum_ms_per_batch,cpu_sum_ms_per_batch,other_overhead_ms_per_batch,elapsed_ms_per_record,compute_sum_ms_per_record,other_overhead_ms_per_record,compute_A_ms_per_batch,compute_A_ms_per_record,cpu_A_ms_per_batch,compute_B_ms_per_batch,compute_B_ms_per_record,cpu_B_ms_per_batch,compute_C_ms_per_batch,compute_C_ms_per_record,cpu_C_ms_per_batch
U,1,1,0,118,4,124.629902,0.0,0.0,124.629902,31.1574755,0.0,31.1574755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,119,4,123.965626,0.0,0.0,123.965626,30.9914065,0.0,30.9914065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,4,1,1,0,4,180.613904,0.0,0.0,180.613904,45.153476,0.0,45.153476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,4,1,1,1,4,189.049241,0.0,0.0,189.049241,47.26231025,0.0,47.26231025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,4,1,1,2,4,178.755571,0.0,0.0,178.755571,44.68889275,0.0,44.68889275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,4,1,1,3,4,193.078083,0.0,0.0,193.078083,48.26952075,0.0,48.26952075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,4,1,1,4,4,173.266025,0.0,0.0,173.266025,43.31650625,0.0,43.31650625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,4,1,1,5,4,196.556258,0.0,0.0,196.556258,49.1390645,0.0,49.1390645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,4,1,1,6,4,178.196288,0.0,0.0,178.196288,44.549072,0.0,44.549072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,4,1,1,7,4,155.001698,0.0,0.0,155.001698,38.7504245,0.0,38.7504245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,4,1,1,8,4,174.2289,0.0,0.0,174.2289,43.557225,0.0,43.557225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,4,1,1,9,4,170.852596,0.0,0.0,170.852596,42.713149,0.0,42.713149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,4,1,1,10,4,182.476541,0.0,0.0,182.476541,45.61913525,0.0,45.61913525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,4,1,1,11,4,191.770957,0.0,0.0,191.770957,47.94273925,0.0,47.94273925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,4,1,1,12,4,194.552542,0.0,0.0,194.552542,48.6381355,0.0,48.6381355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,4,1,1,13,4,208.067555,0.0,0.0,208.067555,52.01688875,0.0,52.01688875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,4,1,1,14,4,206.797308,0.0,0.0,206.797308,51.699327,0.0,51.699327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,4,1,1,15,4,188.422406,0.0,0.0,188.422406,47.1056015,0.0,47.1056015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,4,1,1,16,4,199.806997,0.0,0.0,199.806997,49.95174925,0.0,49.95174925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,4,1,1,17,4,187.198804,0.0,0.0,187.198804,46.799701,0.0,46.799701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,4,1,1,18,4,182.904235,0.0,0.0,182.904235,45.72605875,0.0,45.72605875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,4,1,1,19,4,167.137719,0.0,0.0,167.137719,41.78442975,0.0,41.78442975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,4,1,1,20,4,172.351535,0.0,0.0,172.351535,43.08788375,0.0,43.08788375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,4,1,1,21,4,181.868803,0.0,0.0,181.868803,45.46720075,0.0,45.46720075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,4,1,1,22,4,184.340576,0.0,0.0,184.340576,46.085144,0.0,46.085144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,4,1,1,23,4,168.401676,0.0,0.0,168.401676,42.100419,0.0,42.100419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,4,1,1,24,4,186.587402,0.0,0.0,186.587402,46.6468505,0.0,46.6468505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,4,1,1,25,4,191.463495,0.0,0.0,191.463495,47.86587375,0.0,47.86587375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,4,1,1,26,4,179.712714,0.0,0.0,179.712714,44.9281785,0.0,44.9281785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
